label	x	y	start	end	duration
saccade	3.705217968672514	52.747589349746704	1565624200940000.0	1565624200980000.0	40.0
fixation	5.227691261097789	53.037658706307404	1565624200990000.0	1565624201160000.0	170.0
saccade	5.473756790161133	53.32215130329132	1565624201140000.0	1565624201150000.0	10.0
fixation	6.381490627037628	53.778645821980064	1565624201160000.0	1565624201300000.0	140.0
saccade	8.348229900002481	54.035073518753045	1565624201340000.0	1565624201370000.0	30.0
fixation	8.956051753325896	52.97571095553312	1565624201380000.0	1565624201490000.0	110.0
saccade	9.108518064022064	53.96984815597534	1565624201530000.0	1565624201550000.0	20.0
fixation	9.184083690245949	53.890551527341216	1565624201560000.0	1565624201710000.0	150.0
saccade	9.223494678735731	53.400471806526184	1565624201750000.0	1565624201770000.0	20.0
fixation	9.17082485907218	54.06945523093729	1565624201780000.0	1565624201960000.0	180.0
saccade	31.16422742605209	30.197560787200928	1565624202050000.0	1565624202200000.0	150.0
fixation	32.13984748491874	29.455788777424736	1565624202210000.0	1565624202350000.0	140.0
saccade	32.19749629497528	29.71652895212173	1565624202330000.0	1565624202340000.0	10.0
fixation	32.00387406349182	30.60215920209885	1565624202350000.0	1565624202610000.0	260.0
saccade	32.39225298166275	31.073342263698574	1565624202660000.0	1565624202680000.0	20.0
fixation	34.25687494186255	31.523521703023174	1565624202690000.0	1565624202830000.0	140.0
saccade	31.742195785045624	11.235647648572922	1565624203370000.0	1565624203610000.0	240.0
fixation	33.8169669939412	10.929514115883244	1565624203620000.0	1565624203810000.0	190.0
saccade	34.3727707862854	11.248322948813438	1565624203790000.0	1565624203810000.0	20.0
fixation	35.79811983638339	12.528500278238894	1565624203820000.0	1565624204110000.0	290.0
saccade	35.263493657112114	14.334148168563845	1565624204090000.0	1565624204110000.0	20.0
fixation	33.694318731625884	17.53168339530627	1565624204120000.0	1565624204280000.0	160.0
saccade	25.43649896979332	16.994377225637436	1565624204270000.0	1565624204310000.0	40.0
fixation	21.934686927124854	14.421252906322481	1565624204320000.0	1565624204490000.0	170.0
saccade	21.665769070386887	14.348671585321426	1565624204470000.0	1565624204480000.0	10.0
fixation	22.0732681453228	14.058172143995762	1565624204490000.0	1565624204610000.0	120.0
saccade	54.01909649372101	11.49296835064888	1565624204890000.0	1565624205020000.0	130.0
fixation	54.03796268834008	10.919541948371462	1565624205030000.0	1565624205220000.0	190.0
saccade	56.253743171691895	10.65603606402874	1565624205210000.0	1565624205250000.0	40.0
fixation	57.92011490889958	10.911424227413676	1565624205260000.0	1565624205480000.0	220.0
saccade	59.88477766513825	25.877054035663605	1565624205460000.0	1565624205510000.0	50.0
fixation	59.956519712101326	28.365984288128942	1565624205520000.0	1565624205630000.0	110.0
saccade	55.448365211486816	25.74620395898819	1565624205670000.0	1565624205700000.0	30.0
fixation	53.70032829897745	25.13213556792055	1565624205710000.0	1565624205860000.0	150.0
saccade	53.4925788640976	25.015631318092343	1565624205830000.0	1565624205850000.0	20.0
fixation	52.13225578719919	24.37254082072865	1565624205860000.0	1565624206090000.0	230.0
saccade	56.36273622512818	24.601421505212784	1565624206080000.0	1565624206100000.0	20.0
fixation	57.29611286750207	24.382939075048156	1565624206110000.0	1565624206240000.0	130.0
saccade	57.97707736492157	23.901425302028656	1565624206280000.0	1565624206310000.0	30.0
fixation	58.96889227959846	24.105443660583763	1565624206320000.0	1565624206710000.0	390.0
saccade	64.69199657440186	27.511297166347504	1565624206800000.0	1565624206840000.0	40.0
fixation	64.58406686782837	27.58477578560511	1565624206860000.0	1565624207010000.0	150.0
saccade	66.05835556983948	27.158179879188534	1565624206990000.0	1565624207010000.0	20.0
fixation	70.33595507559568	25.75643428641817	1565624207020000.0	1565624207520000.0	500.0
saccade	60.0236177444458	35.447899997234344	1565624207510000.0	1565624207550000.0	40.0
fixation	58.701724339933946	36.715925090453204	1565624207570000.0	1565624207740000.0	170.0
saccade	57.49047100543976	36.67498826980591	1565624207720000.0	1565624207740000.0	20.0
fixation	54.14790388415842	35.973289521301496	1565624207750000.0	1565624207930000.0	180.0
saccade	56.03339076042175	45.35706490278244	1565624208040000.0	1565624208110000.0	70.0
fixation	57.568496039935525	51.476311896528514	1565624208120000.0	1565624208270000.0	150.0
saccade	56.8525493144989	50.58521628379822	1565624208250000.0	1565624208280000.0	30.0
fixation	56.15669902828005	49.74411113394631	1565624208290000.0	1565624208480000.0	190.0
saccade	66.77219569683075	53.44458222389221	1565624208480000.0	1565624208640000.0	160.0
fixation	66.63217358291149	49.548452471693366	1565624208650000.0	1565624208910000.0	260.0
saccade	59.82175767421722	53.220874071121216	1565624208950000.0	1565624209010000.0	60.0
fixation	55.92062794245206	53.12958359718323	1565624209020000.0	1565624209150000.0	130.0
saccade	54.45563197135925	54.225939512252815	1565624209140000.0	1565624209180000.0	40.0
fixation	53.22386013964811	54.53457621236642	1565624209190000.0	1565624209440000.0	250.0
saccade	53.50588262081146	54.24057245254517	1565624209420000.0	1565624209430000.0	10.0
fixation	53.1588629881541	54.9543559551239	1565624209440000.0	1565624209600000.0	160.0
saccade	53.1761646270752	58.92205834388733	1565624209580000.0	1565624209610000.0	30.0
fixation	53.253939549128205	64.19134279092152	1565624209620000.0	1565624209780000.0	160.0
saccade	53.95278930664063	63.51310610771179	1565624209750000.0	1565624209780000.0	30.0
fixation	55.13329952955246	62.63776309788227	1565624209790000.0	1565624209950000.0	160.0
saccade	52.15491652488709	62.159064412117004	1565624209940000.0	1565624209960000.0	20.0
fixation	51.6952232672618	62.66599320448361	1565624209980000.0	1565624210110000.0	130.0
saccade	54.86862659454346	62.37210333347321	1565624210100000.0	1565624210140000.0	40.0
fixation	58.9351407119206	62.39470271837144	1565624210150000.0	1565624210380000.0	230.0
saccade	57.52241313457489	62.86786198616028	1565624210360000.0	1565624210390000.0	30.0
fixation	57.62695337043089	63.165031987078045	1565624210400000.0	1565624210570000.0	170.0
saccade	65.38418233394623	62.02739477157593	1565624210550000.0	1565624210600000.0	50.0
fixation	67.25426637209378	61.84641535465534	1565624210610000.0	1565624210740000.0	130.0
saccade	67.07584261894226	62.46809661388397	1565624210720000.0	1565624210730000.0	10.0
fixation	66.97557594465172	62.57959617220837	1565624210740000.0	1565624210990000.0	250.0
saccade	66.71989858150482	63.07266354560852	1565624210960000.0	1565624210970000.0	10.0
fixation	66.83450868496529	63.245440904910744	1565624210990000.0	1565624211120000.0	130.0
saccade	66.97883605957031	62.96990513801575	1565624211100000.0	1565624211110000.0	10.0
fixation	68.47439166158439	63.51895499974489	1565624211120000.0	1565624211290000.0	170.0
saccade	52.20252275466919	67.52010881900786	1565624211340000.0	1565624211430000.0	90.0
fixation	52.399200086410225	67.53758684946939	1565624211440000.0	1565624211720000.0	280.0
saccade	52.42537558078766	67.57712364196777	1565624211700000.0	1565624211710000.0	10.0
fixation	52.533466311601494	68.277891094868	1565624211720000.0	1565624211850000.0	130.0
saccade	54.854369163513184	76.60263180732726	1565624211950000.0	1565624212000000.0	50.0
fixation	54.67336624860764	76.44150129386357	1565624212010000.0	1565624212150000.0	140.0
saccade	57.18630254268646	76.09364986419678	1565624212200000.0	1565624212230000.0	30.0
fixation	58.10511638136471	75.95219787429359	1565624212240000.0	1565624212420000.0	180.0
saccade	58.13186168670654	76.297926902771	1565624212400000.0	1565624212410000.0	10.0
fixation	57.84098580479622	76.20912914474805	1565624212420000.0	1565624212670000.0	250.0
saccade	56.65774941444397	74.03591275215148	1565624212650000.0	1565624212670000.0	20.0
fixation	53.978922963142395	66.33516672779533	1565624212680000.0	1565624212860000.0	180.0
saccade	53.145521879196174	65.21672904491425	1565624212850000.0	1565624212870000.0	20.0
fixation	52.10765694317065	63.641970094881565	1565624212880000.0	1565624213080000.0	200.0
saccade	57.16863870620728	63.828980922698975	1565624213160000.0	1565624213220000.0	60.0
fixation	56.75870854603617	63.87627234584407	1565624213230000.0	1565624213430000.0	200.0
saccade	56.1799943447113	71.19340002536774	1565624213470000.0	1565624213670000.0	200.0
fixation	55.61637606690911	63.070452563902904	1565624213680000.0	1565624214050000.0	370.0
saccade	52.090108394622796	64.46717977523804	1565624214120000.0	1565624214160000.0	40.0
fixation	52.28363823890686	63.6524533033371	1565624214170000.0	1565624214440000.0	270.0
saccade	53.14686894416809	63.80833089351654	1565624214420000.0	1565624214440000.0	20.0
fixation	54.98200971633196	63.666491582989686	1565624214450000.0	1565624214620000.0	170.0
saccade	54.01221215724945	65.86791574954987	1565624214670000.0	1565624214710000.0	40.0
fixation	53.55420559644699	67.67696489890415	1565624214720000.0	1565624214840000.0	120.0
saccade	66.01686179637909	65.38547277450562	1565624215020000.0	1565624215130000.0	110.0
fixation	65.5970159031096	65.13493657112122	1565624215140000.0	1565624215360000.0	220.0
saccade	66.51517450809479	64.26815390586853	1565624215350000.0	1565624215370000.0	20.0
fixation	67.86952433378801	63.469271556190826	1565624215380000.0	1565624215630000.0	250.0
saccade	68.07540059089659	63.21538984775543	1565624215600000.0	1565624215620000.0	20.0
fixation	67.71487295627594	63.51514028178321	1565624215630000.0	1565624215820000.0	190.0
saccade	53.77286970615387	64.43614065647125	1565624215820000.0	1565624215860000.0	40.0
fixation	53.52794338356365	65.05261740901254	1565624215870000.0	1565624215980000.0	110.0
saccade	53.891867399215705	64.96285200119019	1565624215960000.0	1565624215970000.0	10.0
fixation	53.90820984656994	64.83642023343306	1565624215980000.0	1565624216120000.0	140.0
saccade	57.63945579528809	63.54950368404389	1565624216160000.0	1565624216190000.0	30.0
fixation	58.17137705652338	63.826423569729464	1565624216200000.0	1565624216400000.0	200.0
saccade	55.55698573589325	64.20592367649078	1565624216460000.0	1565624216490000.0	30.0
fixation	54.989824816584594	64.2604723572731	1565624216500000.0	1565624216670000.0	170.0
saccade	52.45969593524933	67.28815734386444	1565624216690000.0	1565624216730000.0	40.0
fixation	52.72865945642645	67.63280115344308	1565624216740000.0	1565624216850000.0	110.0
saccade	52.740132808685296	68.14365684986115	1565624216830000.0	1565624216840000.0	10.0
fixation	52.697959873411385	67.74733116229375	1565624216850000.0	1565624217040000.0	190.0
saccade	55.43994903564453	76.37898325920105	1565624217070000.0	1565624217230000.0	160.0
fixation	54.93838638067246	76.38803848198482	1565624217240000.0	1565624217380000.0	140.0
saccade	57.78602659702301	74.81428682804108	1565624217430000.0	1565624217450000.0	20.0
fixation	57.768331567446396	74.5384438832601	1565624217460000.0	1565624217610000.0	150.0
saccade	56.85423910617829	75.51530003547668	1565624217640000.0	1565624217670000.0	30.0
fixation	55.49350306391716	75.4556778073311	1565624217680000.0	1565624217890000.0	210.0
saccade	59.038084745407104	66.34242534637451	1565624218090000.0	1565624218170000.0	80.0
fixation	59.56634245812893	63.54624461382628	1565624218180000.0	1565624218350000.0	170.0
saccade	61.380615830421455	62.26663291454315	1565624218500000.0	1565624218570000.0	70.0
fixation	67.064415324818	62.49912232160568	1565624218580000.0	1565624218810000.0	230.0
saccade	69.26438808441162	62.89708018302918	1565624218880000.0	1565624218900000.0	20.0
fixation	69.09766395886739	62.185981074968964	1565624218910000.0	1565624219070000.0	160.0
saccade	69.06947493553162	63.11324536800385	1565624219120000.0	1565624219150000.0	30.0
fixation	68.83046732229343	63.5130070588168	1565624219160000.0	1565624219340000.0	180.0
saccade	67.87769198417665	64.34515416622162	1565624219310000.0	1565624219340000.0	30.0
fixation	65.08039012551308	65.84068685770035	1565624219350000.0	1565624219510000.0	160.0
saccade	53.058722615242004	64.22983109951018	1565624219790000.0	1565624219920000.0	130.0
fixation	53.65250598300587	63.75258754600178	1565624219930000.0	1565624220050000.0	120.0
saccade	53.65553498268128	64.215087890625	1565624220020000.0	1565624220030000.0	10.0
fixation	53.51723167631362	64.79736102951898	1565624220050000.0	1565624220230000.0	180.0
saccade	53.634127974510186	66.05435609817505	1565624220210000.0	1565624220230000.0	20.0
fixation	53.760468131966064	69.19241531027689	1565624220250000.0	1565624220430000.0	180.0
saccade	58.47683250904083	62.8551334142685	1565624220420000.0	1565624220460000.0	40.0
fixation	59.05541276389902	63.0500244823369	1565624220470000.0	1565624220700000.0	230.0
saccade	58.53737890720368	63.19727599620819	1565624220680000.0	1565624220700000.0	20.0
fixation	57.34091337238039	63.6921852117493	1565624220710000.0	1565624221170000.0	460.0
saccade	54.79912459850311	64.62883055210115	1565624221260000.0	1565624221330000.0	70.0
fixation	53.75543013215065	63.425268108646065	1565624221340000.0	1565624221600000.0	260.0
saccade	71.39295935630798	66.05086326599121	1565624221710000.0	1565624221800000.0	90.0
fixation	70.97037150101228	66.02500040422787	1565624221810000.0	1565624222040000.0	230.0
saccade	70.94989717006682	65.90249240398407	1565624222020000.0	1565624222030000.0	10.0
fixation	70.68129237051362	66.5538947891306	1565624222040000.0	1565624222330000.0	290.0
saccade	56.06999397277832	75.68684816360474	1565624222480000.0	1565624222550000.0	70.0
fixation	54.5130481677396	75.68969545619828	1565624222570000.0	1565624222870000.0	300.0
saccade	26.03698372840881	40.45589715242386	1565624223020000.0	1565624223130000.0	110.0
fixation	26.270001629988357	41.26011344293753	1565624223140000.0	1565624223270000.0	130.0
saccade	25.579822063446045	39.52021598815918	1565624223350000.0	1565624223400000.0	50.0
fixation	23.36271078540729	39.6449625492096	1565624223410000.0	1565624223540000.0	130.0
saccade	23.320701718330387	39.34364914894104	1565624223590000.0	1565624223610000.0	20.0
fixation	23.57509937137365	39.38113239904246	1565624223620000.0	1565624223740000.0	120.0
saccade	26.265627145767212	38.70422691106796	1565624223730000.0	1565624223750000.0	20.0
fixation	26.88662839286468	39.320761403616736	1565624223770000.0	1565624223940000.0	170.0
saccade	27.884933352470398	38.960020244121544	1565624224020000.0	1565624224050000.0	30.0
fixation	28.080795862172774	39.234477987414905	1565624224060000.0	1565624224260000.0	200.0
saccade	22.776716202497482	42.65878796577453	1565624224250000.0	1565624224290000.0	40.0
fixation	22.48213440179825	42.6877600642351	1565624224300000.0	1565624224430000.0	130.0
saccade	22.60446399450302	42.216473817825324	1565624224510000.0	1565624224540000.0	30.0
fixation	22.73718170821667	42.659681923687465	1565624224550000.0	1565624224990000.0	440.0
saccade	36.40312552452088	39.05179500579835	1565624225050000.0	1565624225120000.0	70.0
fixation	36.240598807732255	38.18522741397222	1565624225130000.0	1565624225250000.0	120.0
saccade	21.756288409233093	41.707654297351844	1565624225350000.0	1565624225540000.0	190.0
fixation	22.118536879618958	41.79658368229865	1565624225550000.0	1565624225670000.0	120.0
saccade	22.222958505153656	42.90015548467636	1565624225720000.0	1565624225760000.0	40.0
fixation	22.230515825121024	43.217824634752766	1565624225770000.0	1565624225970000.0	200.0
saccade	22.65952080488205	44.25608515739441	1565624226190000.0	1565624226250000.0	60.0
fixation	22.187967869368467	44.16933926669034	1565624226260000.0	1565624226370000.0	110.0
